product_id,product_name,category,brand,unit_price,unit_cost,launch_year,warranty_months,weight_kg,product_sku,subcategory,model_family,colour,supplier_id,supplier_country,launch_date,tax_category,package_type,recyclable_packaging,active_flag,product_description_clean
PRD0556,Vela Echo 655,Smart Home,Vela,177.48,100.38,2016,12,0.474,SKU-VEL00556,Home Automation,Spark,Blue,SUP001,Malaysia,2016-10-24,GST_STANDARD,Box,True,True,"home automation designed for app-controlled room lighting, in the spark family and supplied by vela with a 12-month warranty."
PRD0557,Candle Orbit 656,Gaming,Candle,743.48,481.96,2017,24,1.261,SKU-CAN00557,Gaming Hardware,Vista,Red,SUP002,Vietnam,2017-04-15,GST_STANDARD,Recycled box,False,True,"gaming hardware designed for long desktop gaming sessions, in the vista family and supplied by candle with a 24-month warranty."
PRD0558,Vela Spark 657,Wearable,Vela,1044.96,588.96,2015,12,0.162,SKU-VEL00558,Health Wearable,Wave,Red,SUP003,Korea,2015-10-15,GST_STANDARD,Recycled box,True,True,"health wearable designed for daily activity and sleep tracking, in the wave family and supplied by vela with a 12-month warranty."
PRD0559,Candle Bloom 658,Networking,Candle,1357.1,684.87,2017,24,0.809,SKU-CAN00559,Connected Network,Arc,Black,SUP004,Malaysia,2017-11-19,GST_STANDARD,Protective case,False,True,"connected network designed for home-office wireless coverage, in the arc family and supplied by candle with a 24-month warranty."
PRD0560,Vela Halo 659,Accessory,Vela,414.95,305.4,2017,12,0.22,SKU-VEL00560,Mobile Accessory,Atlas,Gold,SUP005,Malaysia,2017-02-24,GST_STANDARD,Recycled box,False,True,"mobile accessory designed for adjustable desk mounting and device positioning, in the atlas family and supplied by vela with a 12-month warranty."
PRD0561,Candle Quest 660,Laptop,Candle,951.61,715.97,2012,24,2.036,SKU-CAN00561,Ultrabook,Bloom,Silver,SUP006,Malaysia,2012-08-21,GST_STANDARD,Protective case,True,True,"ultrabook designed for study, research and note taking, in the bloom family and supplied by candle with a 24-month warranty."
PRD0562,Vela Wave 661,Smartphone,Vela,1226.97,764.45,2012,24,0.198,SKU-VEL00562,5G Smartphone,Core,Black,SUP007,Australia,2012-08-03,GST_STANDARD,Box,True,True,"5g smartphone designed for mobile photography and messaging, in the core family and supplied by vela with a 24-month warranty."
PRD0563,Candle Edge 662,Tablet,Candle,530.17,392.47,2017,24,0.84,SKU-CAN00563,Productivity Tablet,Edge,Black,SUP008,Korea,2017-04-26,GST_STANDARD,Protective case,True,True,"productivity tablet designed for portable media and video calls, in the edge family and supplied by candle with a 24-month warranty."
PRD0564,Vela Nova 663,Home Entertainment,Vela,3629.67,1854.83,2016,24,9.9,SKU-VEL00564,Smart Display,Echo,Red,SUP009,Vietnam,2016-05-24,GST_STANDARD,Box,True,True,"smart display designed for music and spoken-content playback, in the echo family and supplied by vela with a 24-month warranty."
PRD0565,Candle Shift 664,Audio,Candle,294.27,146.9,2012,12,0.415,SKU-CAN00565,Wireless Audio,Flux,Silver,SUP010,China,2012-10-20,GST_STANDARD,Recycled box,False,True,"wireless audio designed for music during focused desk work, in the flux family and supplied by candle with a 12-month warranty."
PRD0566,Vela Atlas 665,Smart Home,Vela,665.53,470.33,2017,12,0.341,SKU-VEL00566,Home Automation,Halo,Gold,SUP011,Korea,2017-09-19,GST_STANDARD,Box,True,True,"home automation designed for scheduled control of a household power outlet, in the halo family and supplied by vela with a 12-month warranty."
PRD0567,Candle Flux 666,Gaming,Candle,1250.81,747.6,2017,24,1.547,SKU-CAN00567,Gaming Hardware,Lumen,Red,SUP012,Korea,2017-02-24,GST_STANDARD,Box,True,True,"gaming hardware designed for casual games in a shared room, in the lumen family and supplied by candle with a 24-month warranty."
PRD0568,Vela Pulse 667,Wearable,Vela,237.73,158.71,2017,12,0.16,SKU-VEL00568,Health Wearable,Nova,Silver,SUP013,Malaysia,2017-12-27,GST_STANDARD,Recycled box,False,True,"health wearable designed for walking and commute notifications, in the nova family and supplied by vela with a 12-month warranty."
PRD0569,Candle Vista 668,Networking,Candle,238.57,171.44,2012,24,0.543,SKU-CAN00569,Connected Network,Orbit,Blue,SUP014,China,2012-07-14,GST_STANDARD,Box,True,True,"connected network designed for connecting several shared household devices, in the orbit family and supplied by candle with a 24-month warranty."
PRD0570,Vela Core 669,Accessory,Vela,394.68,257.82,2013,12,0.215,SKU-VEL00570,Mobile Accessory,Pulse,Red,SUP015,China,2013-10-26,GST_STANDARD,Recycled box,True,True,"mobile accessory designed for protective storage during travel, in the pulse family and supplied by vela with a 12-month warranty."
PRD0571,Candle Lumen 670,Laptop,Candle,1263.4,904.51,2012,24,1.681,SKU-CAN00571,Ultrabook,Quest,Gold,SUP016,Japan,2012-06-21,GST_STANDARD,Box,False,True,"ultrabook designed for creative projects and media editing, in the quest family and supplied by candle with a 24-month warranty."
PRD0572,Vela Ridge 671,Smartphone,Vela,1821.3,895.41,2013,24,0.265,SKU-VEL00572,5G Smartphone,Ridge,Red,SUP017,Korea,2013-11-07,GST_STANDARD,Protective case,False,True,"5g smartphone designed for work calls and calendar management, in the ridge family and supplied by vela with a 24-month warranty."
PRD0573,Candle Arc 672,Tablet,Candle,281.0,187.07,2017,24,0.65,SKU-CAN00573,Productivity Tablet,Shift,Black,SUP018,Australia,2017-03-19,GST_STANDARD,Protective case,True,True,"productivity tablet designed for field forms and client presentations, in the shift family and supplied by candle with a 24-month warranty."
PRD0574,Vela Echo 673,Home Entertainment,Vela,3665.3,2547.54,2012,24,5.509,SKU-VEL00574,Smart Display,Spark,Red,SUP019,Malaysia,2012-06-09,GST_STANDARD,Recycled box,True,True,"smart display designed for family media streaming, in the spark family and supplied by vela with a 24-month warranty."
PRD0575,Candle Orbit 674,Audio,Candle,177.67,93.66,2015,12,0.434,SKU-CAN00575,Wireless Audio,Vista,Gold,SUP020,Vietnam,2015-06-22,GST_STANDARD,Box,True,True,"wireless audio designed for video calls and online classes, in the vista family and supplied by candle with a 12-month warranty."
PRD0576,Vela Spark 675,Smart Home,Vela,30.87,15.25,2016,12,0.369,SKU-VEL00576,Home Automation,Wave,Blue,SUP021,Japan,2016-03-17,GST_STANDARD,Recycled box,True,True,"home automation designed for indoor temperature and humidity monitoring, in the wave family and supplied by vela with a 12-month warranty."
PRD0577,Candle Bloom 676,Gaming,Candle,2330.53,1705.84,2013,24,1.26,SKU-CAN00577,Gaming Hardware,Arc,Gold,SUP022,Japan,2013-08-07,GST_STANDARD,Recycled box,False,True,"gaming hardware designed for competitive play and voice communication, in the arc family and supplied by candle with a 24-month warranty."
PRD0578,Vela Halo 677,Wearable,Vela,718.33,478.86,2012,12,0.096,SKU-VEL00578,Health Wearable,Atlas,Graphite,SUP023,China,2012-10-18,GST_STANDARD,Recycled box,True,True,"health wearable designed for exercise session summaries, in the atlas family and supplied by vela with a 12-month warranty."
PRD0579,Candle Quest 678,Networking,Candle,1153.54,631.81,2015,24,0.898,SKU-CAN00579,Connected Network,Bloom,Black,SUP024,Japan,2015-12-26,GST_STANDARD,Protective case,False,True,"connected network designed for video meetings and media streaming, in the bloom family and supplied by candle with a 24-month warranty."
PRD0580,Vela Wave 679,Accessory,Vela,180.48,90.05,2017,12,0.184,SKU-VEL00580,Mobile Accessory,Core,Black,SUP025,Vietnam,2017-02-18,GST_STANDARD,Protective case,True,True,"mobile accessory designed for charging-cable organisation, in the core family and supplied by vela with a 12-month warranty."
PRD0581,Candle Edge 680,Laptop,Candle,2588.97,1350.17,2015,24,1.378,SKU-CAN00581,Ultrabook,Edge,Blue,SUP026,Japan,2015-03-02,GST_STANDARD,Protective case,False,True,"ultrabook designed for shared home-office administration, in the edge family and supplied by candle with a 24-month warranty."
PRD0582,Vela Nova 681,Smartphone,Vela,1854.66,1169.62,2013,24,0.209,SKU-VEL00582,5G Smartphone,Echo,Gold,SUP027,Malaysia,2013-11-09,GST_STANDARD,Recycled box,False,True,"5g smartphone designed for travel planning and media use, in the echo family and supplied by vela with a 24-month warranty."
PRD0583,Candle Shift 682,Tablet,Candle,1333.03,716.43,2016,24,0.644,SKU-CAN00583,Productivity Tablet,Flux,Silver,SUP028,Malaysia,2016-04-18,GST_STANDARD,Box,True,True,"productivity tablet designed for family learning and shared browsing, in the flux family and supplied by candle with a 24-month warranty."
PRD0584,Vela Atlas 683,Home Entertainment,Vela,2264.13,1555.0,2012,24,6.31,SKU-VEL00584,Smart Display,Halo,Graphite,SUP029,China,2012-11-04,GST_STANDARD,Protective case,True,False,"smart display designed for casual living-room gaming, in the halo family and supplied by vela with a 24-month warranty."
PRD0585,Candle Flux 684,Audio,Candle,81.84,45.24,2015,12,0.576,SKU-CAN00585,Wireless Audio,Lumen,Gold,SUP030,Malaysia,2015-06-19,GST_STANDARD,Box,True,True,"wireless audio designed for shared-room music playback, in the lumen family and supplied by candle with a 12-month warranty."
PRD0586,Vela Pulse 685,Smart Home,Vela,110.38,74.78,2012,12,0.293,SKU-VEL00586,Home Automation,Nova,Gold,SUP031,Vietnam,2012-06-15,GST_STANDARD,Recycled box,True,True,"home automation designed for door and window activity alerts, in the nova family and supplied by vela with a 12-month warranty."
PRD0587,Candle Vista 686,Gaming,Candle,1683.8,863.74,2015,24,1.462,SKU-CAN00587,Gaming Hardware,Orbit,Red,SUP032,Japan,2015-04-10,GST_STANDARD,Box,False,True,"gaming hardware designed for portable gaming and travel, in the orbit family and supplied by candle with a 24-month warranty."
PRD0588,Vela Core 687,Wearable,Vela,828.34,513.78,2017,12,0.136,SKU-VEL00588,Health Wearable,Pulse,Graphite,SUP033,China,2017-05-07,GST_STANDARD,Recycled box,True,True,"health wearable designed for calendar alerts and quick message checks, in the pulse family and supplied by vela with a 12-month warranty."
PRD0589,Candle Lumen 688,Networking,Candle,241.6,132.19,2017,24,0.86,SKU-CAN00589,Connected Network,Quest,Silver,SUP034,Australia,2017-09-09,GST_STANDARD,Box,True,True,"connected network designed for guest-network and device management, in the quest family and supplied by candle with a 24-month warranty."
PRD0590,Vela Ridge 689,Accessory,Vela,320.53,215.48,2012,12,0.172,SKU-VEL00590,Mobile Accessory,Ridge,Black,SUP035,Japan,2012-02-04,GST_STANDARD,Box,False,True,"mobile accessory designed for connecting several devices through one compact adapter, in the ridge family and supplied by vela with a 12-month warranty."
PRD0591,Candle Arc 690,Laptop,Candle,2122.13,1364.8,2017,24,1.867,SKU-CAN00591,Ultrabook,Shift,Black,SUP036,Malaysia,2017-06-11,GST_STANDARD,Protective case,False,True,"ultrabook designed for travel-based work and presentations, in the shift family and supplied by candle with a 24-month warranty."
PRD0592,Vela Echo 691,Smartphone,Vela,471.73,310.58,2013,24,0.25,SKU-VEL00592,5G Smartphone,Spark,Silver,SUP037,Vietnam,2013-05-25,GST_STANDARD,Recycled box,True,True,"5g smartphone designed for family communication and casual apps, in the spark family and supplied by vela with a 24-month warranty."
PRD0593,Candle Orbit 692,Tablet,Candle,703.89,514.9,2012,24,0.476,SKU-CAN00593,Productivity Tablet,Vista,Graphite,SUP001,China,2012-04-16,GST_STANDARD,Recycled box,False,True,"productivity tablet designed for drawing and lightweight creative work, in the vista family and supplied by candle with a 24-month warranty."
PRD0594,Vela Spark 693,Home Entertainment,Vela,2046.58,1555.08,2014,24,6.006,SKU-VEL00594,Smart Display,Wave,Blue,SUP002,Korea,2014-12-24,GST_STANDARD,Protective case,True,True,"smart display designed for presentations and photo viewing, in the wave family and supplied by vela with a 24-month warranty."
PRD0595,Candle Bloom 694,Audio,Candle,758.18,395.17,2017,12,0.662,SKU-CAN00595,Wireless Audio,Arc,Blue,SUP003,Malaysia,2017-11-07,GST_STANDARD,Box,True,True,"wireless audio designed for long listening sessions at home, in the arc family and supplied by candle with a 12-month warranty."
PRD0596,Vela Halo 695,Smart Home,Vela,846.46,628.67,2016,12,0.294,SKU-VEL00596,Home Automation,Atlas,Graphite,SUP004,Korea,2016-12-10,GST_STANDARD,Protective case,True,True,"home automation designed for automated blind and curtain routines, in the atlas family and supplied by vela with a 12-month warranty."
PRD0597,Candle Quest 696,Gaming,Candle,1647.12,965.02,2013,24,1.528,SKU-CAN00597,Gaming Hardware,Bloom,Graphite,SUP005,Australia,2013-02-20,GST_STANDARD,Recycled box,True,True,"gaming hardware designed for game streaming and media capture, in the bloom family and supplied by candle with a 24-month warranty."
PRD0598,Vela Wave 697,Wearable,Vela,825.04,534.3,2016,12,0.16,SKU-VEL00598,Health Wearable,Core,White,SUP006,China,2016-12-27,GST_STANDARD,Recycled box,True,True,"health wearable designed for habit reminders and everyday timekeeping, in the core family and supplied by vela with a 12-month warranty."
PRD0599,Candle Edge 698,Networking,Candle,854.55,491.86,2017,24,0.568,SKU-CAN00599,Connected Network,Edge,Silver,SUP007,Australia,2017-03-23,GST_STANDARD,Protective case,True,True,"connected network designed for extending coverage between rooms, in the edge family and supplied by candle with a 24-month warranty."
PRD0600,Vela Nova 699,Accessory,Vela,198.56,146.21,2015,12,0.189,SKU-VEL00600,Mobile Accessory,Echo,Graphite,SUP008,Vietnam,2015-04-04,GST_STANDARD,Box,True,True,"mobile accessory designed for hands-free device support in a shared workspace, in the echo family and supplied by vela with a 12-month warranty."
PRD0601,Candle Shift 700,Laptop,Candle,2323.87,1504.38,2015,24,1.639,SKU-CAN00601,Ultrabook,Flux,Silver,SUP009,Malaysia,2015-10-19,GST_STANDARD,Recycled box,True,True,"ultrabook designed for portable document work and video meetings, in the flux family and supplied by candle with a 24-month warranty."
PRD0602,Vela Atlas 701,Smartphone,Vela,1093.07,685.04,2015,24,0.271,SKU-VEL00602,5G Smartphone,Halo,Green,SUP010,Malaysia,2015-05-17,GST_STANDARD,Recycled box,True,True,"5g smartphone designed for daily communication and navigation, in the halo family and supplied by vela with a 24-month warranty."
PRD0603,Candle Flux 702,Tablet,Candle,851.99,509.68,2014,24,0.489,SKU-CAN00603,Productivity Tablet,Lumen,Gold,SUP011,Australia,2014-01-21,GST_STANDARD,Box,True,True,"productivity tablet designed for reading, annotation and handwritten notes, in the lumen family and supplied by candle with a 24-month warranty."
PRD0604,Vela Pulse 703,Home Entertainment,Vela,3124.49,2066.48,2015,24,9.759,SKU-VEL00604,Smart Display,Nova,Green,SUP012,China,2015-12-27,GST_STANDARD,Protective case,False,True,"smart display designed for shared film and television viewing, in the nova family and supplied by vela with a 24-month warranty."
PRD0605,Candle Vista 704,Audio,Candle,903.46,643.35,2016,12,0.558,SKU-CAN00605,Wireless Audio,Orbit,Red,SUP013,Australia,2016-11-06,GST_STANDARD,Recycled box,True,True,"wireless audio designed for commuting and spoken-content listening, in the orbit family and supplied by candle with a 12-month warranty."
PRD0606,Vela Core 705,Smart Home,Vela,556.12,391.18,2015,12,0.407,SKU-VEL00606,Home Automation,Pulse,Gold,SUP014,Japan,2015-06-13,GST_STANDARD,Box,False,True,"home automation designed for app-controlled room lighting, in the pulse family and supplied by vela with a 12-month warranty."
PRD0607,Candle Lumen 706,Gaming,Candle,1809.95,979.02,2012,24,1.338,SKU-CAN00607,Gaming Hardware,Quest,Green,SUP015,China,2012-03-08,GST_STANDARD,Box,True,True,"gaming hardware designed for long desktop gaming sessions, in the quest family and supplied by candle with a 24-month warranty."
PRD0608,Vela Ridge 707,Wearable,Vela,607.93,382.94,2012,12,0.138,SKU-VEL00608,Health Wearable,Ridge,Silver,SUP016,Vietnam,2012-09-15,GST_STANDARD,Recycled box,False,True,"health wearable designed for daily activity and sleep tracking, in the ridge family and supplied by vela with a 12-month warranty."
PRD0609,Candle Arc 708,Networking,Candle,510.8,297.0,2017,24,0.921,SKU-CAN00609,Connected Network,Shift,Blue,SUP017,Japan,2017-04-02,GST_STANDARD,Protective case,True,True,"connected network designed for home-office wireless coverage, in the shift family and supplied by candle with a 24-month warranty."
