order_id,source_system_record_id,customer_id,order_timestamp,sales_channel,payment_method,currency,nearest_warehouse,order_status,order_price,delivery_charges,coupon_code,coupon_discount,tax_amount,order_total,season,expedited_delivery,customer_lat,customer_long,device_type,referral_source,customer_note_clean,promo_code
HORD002907,SRC-030-H-002907,CUS00005,2018-12-21 21:22:00,Store,PayPal,AUD,Bakers,Completed,4138.54,23.96,NaN,0.0,376.23,4162.5,Summer,True,-37.865826,145.061539,Desktop,Social,please leave at reception,NaN
HORD002908,SRC-030-H-002908,CUS00284,2018-01-08 21:15:00,Web,PayPal,AUD,Thompson,Completed,2162.82,14.13,NaN,5.0,196.62,2068.81,Summer,False,-37.739913,144.908861,Desktop,Social,please use minimal packaging,NaN
HORD002909,SRC-030-H-002909,CUS00119,2018-02-15 19:23:00,Web,Card,AUD,Thompson,Completed,2471.58,13.88,NaN,0.0,224.69,2485.46,Summer,False,-37.752823,144.888823,Tablet,Social,please use minimal packaging,NaN
HORD002910,SRC-030-H-002910,CUS00062,2018-05-12 09:47:00,Store,Bank Transfer,AUD,Bakers,Completed,929.59,8.65,B2SAVE-39,15.0,84.51,798.8,Autumn,False,-37.791649,145.001797,Desktop,Organic,please use minimal packaging,B2SAVE-39
HORD002911,SRC-030-H-002911,CUS00067,2018-09-02 18:52:00,Mobile,Gift Card,AUD,Thompson,Completed,1332.67,12.7,B2SAVE-40,20.0,121.15,1078.84,Spring,False,-37.866466,144.902901,Tablet,Referral,call before delivery,B2SAVE-40
HORD002912,SRC-030-H-002912,CUS00175,2018-08-12 16:23:00,Web,PayPal,AUD,Thompson,Completed,1361.6,27.58,NaN,10.0,123.78,1253.02,Winter,True,-37.850961,144.909526,Tablet,Store,call before delivery,NaN
HORD002913,SRC-030-H-002913,CUS00219,2018-01-05 12:07:00,Store,PayPal,AUD,Bakers,Completed,1479.22,9.75,B2SAVE-42,15.0,134.47,1267.09,Summer,False,-37.796617,145.018143,Mobile,Store,no special instruction,B2SAVE-42
HORD002914,SRC-030-H-002914,CUS00170,2018-09-01 15:59:00,Web,PayPal,AUD,Bakers,Completed,3245.01,9.3,B2SAVE-43,20.0,295.0,2605.31,Spring,False,-37.790009,145.00734,Mobile,Referral,please leave at reception,B2SAVE-43
HORD002915,SRC-030-H-002915,CUS00065,2018-07-05 13:43:00,Store,Gift Card,AUD,Thompson,Completed,4382.9,14.29,B2SAVE-44,20.0,398.45,3520.61,Winter,False,-37.786615,144.899972,Mobile,Referral,call before delivery,B2SAVE-44
HORD002916,SRC-030-H-002916,CUS00076,2018-06-09 21:06:00,Mobile,Gift Card,AUD,Thompson,Completed,3642.12,14.2,NaN,5.0,331.1,3474.21,Winter,False,-37.808632,144.891032,Mobile,Social,call before delivery,NaN
HORD002917,SRC-030-H-002917,CUS00222,2018-06-21 09:14:00,Mobile,Gift Card,AUD,Bakers,Completed,1342.09,14.28,NaN,0.0,122.01,1356.37,Winter,False,-37.776685,145.034114,Tablet,Organic,please use minimal packaging,NaN
HORD002918,SRC-030-H-002918,CUS00031,2018-10-23 14:31:00,Mobile,Gift Card,AUD,Thompson,Completed,2134.17,10.68,B2SAVE-47,15.0,194.02,1824.72,Spring,False,-37.844906,144.918997,Desktop,Paid Search,gift purchase for a family member,B2SAVE-47
HORD002919,SRC-030-H-002919,CUS00364,2018-07-21 09:43:00,Web,Bank Transfer,AUD,Bakers,Completed,5154.96,30.39,B2SAVE-48,15.0,468.63,4412.11,Winter,True,-37.74798,145.055558,Mobile,Referral,please use minimal packaging,B2SAVE-48
HORD002920,SRC-030-H-002920,CUS00040,2018-05-09 11:31:00,Web,Gift Card,AUD,Bakers,Completed,2787.43,10.56,B2SAVE-49,20.0,253.4,2240.5,Autumn,False,-37.796593,145.044312,Desktop,Referral,call before delivery,B2SAVE-49
HORD002921,SRC-030-H-002921,CUS00334,2018-11-09 13:41:00,Mobile,Bank Transfer,AUD,Thompson,Completed,5631.01,12.02,NaN,5.0,511.91,5361.48,Spring,False,-37.803801,144.877426,Tablet,Store,please use minimal packaging,NaN
HORD002922,SRC-030-H-002922,CUS00013,2018-01-23 16:22:00,Web,PayPal,AUD,Bakers,Completed,1846.48,12.06,B2SAVE-51,15.0,167.86,1581.57,Summer,False,-37.823687,145.05893,Mobile,Referral,please use minimal packaging,B2SAVE-51
HORD002923,SRC-030-H-002923,CUS00383,2018-11-04 15:07:00,Mobile,Card,AUD,Thompson,Completed,1499.57,11.0,NaN,5.0,136.32,1435.59,Spring,False,-37.824552,144.894664,Desktop,Store,gift purchase for a family member,NaN
HORD002924,SRC-030-H-002924,CUS00220,2018-07-11 18:19:00,Mobile,Bank Transfer,AUD,Thompson,Completed,2420.0,16.79,B2SAVE-53,25.0,220.0,1831.79,Winter,False,-37.741738,144.932328,Tablet,Social,please use minimal packaging,B2SAVE-53
HORD002925,SRC-030-H-002925,CUS00479,2018-11-09 15:01:00,Mobile,Bank Transfer,AUD,Thompson,Completed,10176.47,10.67,NaN,0.0,925.13,10187.14,Spring,False,-37.798843,144.900777,Desktop,Referral,no special instruction,NaN
HORD002926,SRC-030-H-002926,CUS00488,2018-09-02 21:05:00,Store,PayPal,AUD,Thompson,Completed,1324.69,21.42,NaN,0.0,120.43,1346.11,Spring,True,-37.81158,144.893749,Tablet,Paid Search,please use minimal packaging,NaN
HORD002927,SRC-030-H-002927,CUS00169,2018-06-09 09:35:00,Mobile,PayPal,AUD,Thompson,Completed,553.35,17.42,NaN,10.0,50.3,515.44,Winter,False,-37.742668,144.902252,Tablet,Organic,call before delivery,NaN
HORD002928,SRC-030-H-002928,CUS00475,2018-09-04 10:02:00,Web,PayPal,AUD,Bakers,Completed,475.2,11.17,NaN,5.0,43.2,462.61,Spring,False,-37.824889,145.049205,Tablet,Social,call before delivery,NaN
HORD002929,SRC-030-H-002929,CUS00358,2018-06-07 12:03:00,Store,Card,AUD,Nickolson,Completed,2269.61,29.37,NaN,10.0,206.33,2072.02,Winter,True,-37.879834,145.00504,Desktop,Paid Search,gift purchase for a family member,NaN
HORD002930,SRC-030-H-002930,CUS00017,2018-09-18 09:27:00,Mobile,Gift Card,AUD,Thompson,Completed,379.33,13.38,NaN,0.0,34.48,392.71,Spring,False,-37.879646,144.912161,Tablet,Social,please leave at reception,NaN
HORD002931,SRC-030-H-002931,CUS00268,2018-12-03 13:24:00,Store,PayPal,AUD,Bakers,Completed,1737.22,12.95,B2SAVE-60,20.0,157.93,1402.73,Summer,False,-37.746659,144.988334,Desktop,Referral,gift purchase for a family member,B2SAVE-60
HORD002932,SRC-030-H-002932,CUS00106,2018-06-22 15:20:00,Mobile,Gift Card,AUD,Thompson,Completed,1889.5,15.21,NaN,0.0,171.77,1904.71,Winter,False,-37.827002,144.879697,Tablet,Paid Search,gift purchase for a family member,NaN
HORD002933,SRC-030-H-002933,CUS00047,2018-03-08 14:17:00,Store,Card,AUD,Thompson,Completed,5084.31,13.94,NaN,0.0,462.21,5098.25,Autumn,False,-37.870566,144.877144,Tablet,Organic,gift purchase for a family member,NaN
HORD002934,SRC-030-H-002934,CUS00385,2018-03-22 12:18:00,Mobile,Bank Transfer,AUD,Bakers,Completed,1171.56,11.56,NaN,5.0,106.51,1124.54,Autumn,False,-37.861481,145.008998,Desktop,Referral,gift purchase for a family member,NaN
HORD002935,SRC-030-H-002935,CUS00441,2018-08-18 19:23:00,Web,Bank Transfer,AUD,Bakers,Completed,3303.63,15.0,NaN,0.0,300.33,3318.63,Winter,False,-37.800902,145.061256,Desktop,Social,gift purchase for a family member,NaN
HORD002936,SRC-030-H-002936,CUS00145,2018-12-19 18:16:00,Store,Gift Card,AUD,Nickolson,Completed,2133.9,13.05,NaN,0.0,193.99,2146.95,Summer,False,-37.881684,144.950487,Mobile,Paid Search,no special instruction,NaN
HORD002937,SRC-030-H-002937,CUS00174,2018-06-20 13:42:00,Web,Gift Card,AUD,Bakers,Completed,4490.1,14.69,NaN,0.0,408.19,4504.79,Winter,False,-37.853862,145.024729,Tablet,Social,no special instruction,NaN
HORD002938,SRC-030-H-002938,CUS00045,2018-02-11 21:38:00,Mobile,Gift Card,AUD,Nickolson,Completed,3424.91,8.92,NaN,0.0,311.36,3433.83,Summer,False,-37.807112,144.965893,Tablet,Store,gift purchase for a family member,NaN
HORD002939,SRC-030-H-002939,CUS00329,2018-01-08 14:56:00,Web,Bank Transfer,AUD,Thompson,Completed,3407.65,9.9,NaN,5.0,309.79,3247.17,Summer,False,-37.791028,144.9327,Tablet,Social,gift purchase for a family member,NaN
HORD002940,SRC-030-H-002940,CUS00303,2018-09-25 21:23:00,Mobile,Card,AUD,Bakers,Completed,5107.64,9.21,B2SAVE-69,25.0,464.33,3839.94,Spring,False,-37.79025,145.004632,Desktop,Store,no special instruction,B2SAVE-69
HORD002941,SRC-030-H-002941,CUS00078,2018-09-02 14:20:00,Store,PayPal,AUD,Nickolson,Completed,1417.63,10.26,NaN,10.0,128.88,1286.13,Spring,False,-37.848166,144.948423,Tablet,Store,gift purchase for a family member,NaN
HORD002942,SRC-030-H-002942,CUS00332,2018-05-07 11:23:00,Store,Bank Transfer,AUD,Thompson,Completed,6755.69,10.24,B2SAVE-71,15.0,614.15,5752.58,Autumn,False,-37.77638,144.935996,Tablet,Referral,gift purchase for a family member,B2SAVE-71
HORD002943,SRC-030-H-002943,CUS00342,2018-11-28 08:12:00,Web,PayPal,AUD,Nickolson,Completed,459.49,9.83,B2SAVE-72,20.0,41.77,377.42,Spring,False,-37.846898,144.975857,Tablet,Organic,please use minimal packaging,B2SAVE-72
HORD002944,SRC-030-H-002944,CUS00312,2018-09-27 12:02:00,Store,Card,AUD,Thompson,Completed,6239.75,10.62,NaN,10.0,567.25,5626.4,Spring,False,-37.844896,144.920649,Desktop,Store,please leave at reception,NaN
HORD002945,SRC-030-H-002945,CUS00496,2018-05-10 20:31:00,Web,Gift Card,AUD,Thompson,Completed,239.37,13.15,NaN,10.0,21.76,228.58,Autumn,False,-37.741759,144.946004,Mobile,Referral,please use minimal packaging,NaN
HORD002946,SRC-030-H-002946,CUS00452,2018-06-01 17:16:00,Web,Gift Card,AUD,Thompson,Completed,10664.46,14.69,NaN,10.0,969.5,9612.7,Winter,False,-37.848834,144.903953,Desktop,Referral,please leave at reception,NaN
HORD002947,SRC-030-H-002947,CUS00235,2018-04-12 11:53:00,Store,Card,AUD,Thompson,Completed,1530.34,10.2,NaN,10.0,139.12,1387.51,Autumn,False,-37.800709,144.90293,Desktop,Organic,please use minimal packaging,NaN
HORD002948,SRC-030-H-002948,CUS00460,2018-09-05 20:33:00,Web,Gift Card,AUD,Thompson,Completed,297.99,13.02,NaN,0.0,27.09,311.01,Spring,False,-37.749195,144.91627,Tablet,Organic,gift purchase for a family member,NaN
HORD002949,SRC-030-H-002949,CUS00188,2018-02-06 11:54:00,Store,PayPal,AUD,Bakers,Completed,3624.61,10.17,B2SAVE-78,15.0,329.51,3091.09,Summer,False,-37.783811,145.007454,Desktop,Referral,please use minimal packaging,B2SAVE-78
HORD002950,SRC-030-H-002950,CUS00079,2018-07-31 09:32:00,Store,Bank Transfer,AUD,Bakers,Completed,1687.08,10.7,NaN,10.0,153.37,1529.07,Winter,False,-37.805477,144.987878,Mobile,Social,please leave at reception,NaN
HORD002951,SRC-030-H-002951,CUS00481,2018-07-27 13:54:00,Store,PayPal,AUD,Thompson,Completed,1199.8,13.62,NaN,10.0,109.07,1093.44,Winter,False,-37.803521,144.900059,Tablet,Referral,please use minimal packaging,NaN
HORD002952,SRC-030-H-002952,CUS00224,2018-06-03 09:43:00,Store,PayPal,AUD,Bakers,Completed,2758.09,10.75,B2SAVE-81,20.0,250.74,2217.22,Winter,False,-37.802122,144.996007,Mobile,Paid Search,please use minimal packaging,B2SAVE-81
HORD002953,SRC-030-H-002953,CUS00036,2018-10-21 08:17:00,Store,Bank Transfer,AUD,Thompson,Completed,5114.18,11.63,B2SAVE-82,25.0,464.93,3847.27,Spring,False,-37.80665,144.883051,Desktop,Store,please use minimal packaging,B2SAVE-82
HORD002954,SRC-030-H-002954,CUS00320,2018-07-06 12:07:00,Web,Card,AUD,Bakers,Completed,624.77,15.97,NaN,5.0,56.8,609.5,Winter,False,-37.750398,144.968874,Mobile,Social,gift purchase for a family member,NaN
HORD002955,SRC-030-H-002955,CUS00416,2018-01-13 19:18:00,Mobile,Gift Card,AUD,Bakers,Completed,760.73,11.49,NaN,0.0,69.16,772.22,Summer,False,-37.765339,144.990829,Mobile,Referral,call before delivery,NaN
HORD002956,SRC-030-H-002956,CUS00204,2018-12-28 10:19:00,Web,PayPal,AUD,Thompson,Completed,3561.16,11.93,B2SAVE-85,15.0,323.74,3038.92,Summer,False,-37.855976,144.914063,Mobile,Paid Search,call before delivery,B2SAVE-85
HORD002957,SRC-030-H-002957,CUS00348,2018-01-20 08:58:00,Web,Card,AUD,Nickolson,Completed,1757.7,12.48,NaN,0.0,159.79,1770.18,Summer,False,-37.873364,144.992053,Mobile,Store,call before delivery,NaN
HORD002958,SRC-030-H-002958,CUS00242,2018-02-03 09:24:00,Store,Bank Transfer,AUD,Bakers,Completed,6141.02,8.67,NaN,10.0,558.27,5535.59,Summer,False,-37.818451,144.99765,Tablet,Social,call before delivery,NaN
HORD002959,SRC-030-H-002959,CUS00118,2018-01-11 12:48:00,Store,Gift Card,AUD,Nickolson,Completed,1487.21,14.04,NaN,0.0,135.2,1501.25,Summer,False,-37.88833,145.012728,Desktop,Store,gift purchase for a family member,NaN
HORD002960,SRC-030-H-002960,CUS00007,2018-03-25 10:41:00,Mobile,PayPal,AUD,Bakers,Completed,615.54,10.34,B2SAVE-89,20.0,55.96,502.77,Autumn,False,-37.771958,145.003189,Tablet,Referral,call before delivery,B2SAVE-89
HORD002961,SRC-030-H-002961,CUS00308,2018-06-11 08:50:00,Web,Gift Card,AUD,Thompson,Completed,7604.65,15.92,NaN,10.0,691.33,6860.1,Winter,False,-37.761645,144.901158,Desktop,Referral,call before delivery,NaN
HORD002962,SRC-030-H-002962,CUS00275,2018-11-12 12:12:00,Mobile,Card,AUD,Bakers,Completed,3795.48,10.33,B2SAVE-11,20.0,345.04,3046.71,Spring,False,-37.780566,144.971565,Desktop,Paid Search,call before delivery,B2SAVE-11
HORD002963,SRC-030-H-002963,CUS00257,2018-09-15 19:05:00,Mobile,PayPal,AUD,Nickolson,Completed,1640.17,10.81,NaN,5.0,149.11,1568.97,Spring,False,-37.856753,144.987964,Desktop,Store,please use minimal packaging,NaN
HORD002964,SRC-030-H-002964,CUS00413,2018-11-21 18:32:00,Mobile,Bank Transfer,AUD,Nickolson,Completed,7774.4,11.73,NaN,10.0,706.76,7008.69,Spring,False,-37.864667,144.938653,Desktop,Referral,please leave at reception,NaN
HORD002965,SRC-030-H-002965,CUS00387,2018-01-29 10:26:00,Mobile,Card,AUD,Thompson,Completed,8199.53,13.29,NaN,0.0,745.41,8212.82,Summer,False,-37.758221,144.895708,Mobile,Paid Search,gift purchase for a family member,NaN
HORD002966,SRC-030-H-002966,CUS00141,2018-07-11 21:18:00,Store,Card,AUD,Thompson,Completed,3381.81,14.02,NaN,0.0,307.44,3395.83,Winter,False,-37.788132,144.903178,Mobile,Referral,no special instruction,NaN
HORD002967,SRC-030-H-002967,CUS00366,2018-11-11 15:38:00,Store,Bank Transfer,AUD,Nickolson,Completed,2006.76,10.25,NaN,0.0,182.43,2017.01,Spring,False,-37.852447,144.972506,Mobile,Social,call before delivery,NaN
HORD002968,SRC-030-H-002968,CUS00452,2018-04-06 11:37:00,Mobile,Card,AUD,Thompson,Completed,1604.48,11.31,NaN,5.0,145.86,1535.57,Autumn,False,-37.848834,144.903953,Desktop,Referral,please leave at reception,NaN
HORD002969,SRC-030-H-002969,CUS00202,2018-01-20 11:38:00,Mobile,Gift Card,AUD,Bakers,Completed,4534.61,13.79,NaN,10.0,412.24,4094.94,Summer,False,-37.879227,145.029633,Tablet,Organic,call before delivery,NaN
HORD002970,SRC-030-H-002970,CUS00037,2018-03-03 10:23:00,Store,Bank Transfer,AUD,Bakers,Completed,1277.22,18.67,B2SAVE-19,15.0,116.11,1104.31,Autumn,True,-37.805414,144.987419,Mobile,Social,please use minimal packaging,B2SAVE-19
HORD002971,SRC-030-H-002971,CUS00174,2018-05-04 17:37:00,Store,Card,AUD,Bakers,Completed,3252.01,22.31,NaN,0.0,295.64,3274.32,Autumn,True,-37.853862,145.024729,Tablet,Social,please leave at reception,NaN
HORD002972,SRC-030-H-002972,CUS00325,2018-01-16 08:32:00,Store,Card,AUD,Thompson,Completed,1238.24,13.16,NaN,5.0,112.57,1189.49,Summer,False,-37.763226,144.89119,Tablet,Referral,please leave at reception,NaN
HORD002973,SRC-030-H-002973,CUS00101,2018-03-19 20:46:00,Store,Card,AUD,Bakers,Completed,3369.25,12.56,NaN,5.0,306.3,3213.35,Autumn,False,-37.748477,144.972345,Desktop,Organic,please use minimal packaging,NaN
HORD002974,SRC-030-H-002974,CUS00187,2018-04-01 13:42:00,Store,Bank Transfer,AUD,Thompson,Completed,13470.6,13.76,NaN,5.0,1224.6,12810.83,Autumn,False,-37.74818,144.891796,Desktop,Organic,gift purchase for a family member,NaN
HORD002975,SRC-030-H-002975,CUS00417,2018-04-28 21:42:00,Store,PayPal,AUD,Bakers,Completed,1739.12,12.05,NaN,5.0,158.1,1664.21,Autumn,False,-37.839212,145.058913,Mobile,Store,please leave at reception,NaN
HORD002976,SRC-030-H-002976,CUS00032,2018-01-24 20:44:00,Web,Card,AUD,Bakers,Completed,2475.85,12.4,B2SAVE-25,15.0,225.08,2116.87,Summer,False,-37.787238,145.06071,Desktop,Social,please use minimal packaging,B2SAVE-25
HORD002977,SRC-030-H-002977,CUS00057,2018-06-18 19:09:00,Store,Bank Transfer,AUD,Thompson,Completed,1773.31,16.93,NaN,10.0,161.21,1612.91,Winter,False,-37.867761,144.885836,Tablet,Referral,no special instruction,NaN
HORD002978,SRC-030-H-002978,CUS00173,2018-12-02 19:31:00,Store,Bank Transfer,AUD,Thompson,Completed,6904.0,12.43,NaN,0.0,627.64,6916.43,Summer,False,-37.755778,144.946897,Tablet,Social,please use minimal packaging,NaN
HORD002979,SRC-030-H-002979,CUS00071,2018-11-10 12:23:00,Store,PayPal,AUD,Bakers,Completed,1139.63,12.21,NaN,10.0,103.6,1037.88,Spring,False,-37.788808,145.063573,Tablet,Store,please use minimal packaging,NaN
HORD002980,SRC-030-H-002980,CUS00089,2018-01-16 15:40:00,Web,Gift Card,AUD,Nickolson,Completed,1674.41,8.86,NaN,10.0,152.22,1515.83,Summer,False,-37.829675,144.969539,Tablet,Organic,gift purchase for a family member,NaN
HORD002981,SRC-030-H-002981,CUS00026,2018-10-10 20:33:00,Store,Bank Transfer,AUD,Nickolson,Completed,3668.14,12.73,NaN,10.0,333.47,3314.06,Spring,False,-37.875283,145.008312,Tablet,Referral,call before delivery,NaN
HORD002982,SRC-030-H-002982,CUS00061,2018-06-11 09:15:00,Mobile,Card,AUD,Bakers,Completed,1788.77,15.71,NaN,0.0,162.62,1804.48,Winter,False,-37.749993,145.003849,Tablet,Organic,no special instruction,NaN
HORD002983,SRC-030-H-002983,CUS00309,2018-07-19 19:10:00,Web,Gift Card,AUD,Bakers,Completed,9704.14,30.34,NaN,10.0,882.19,8764.07,Winter,True,-37.880566,145.036252,Mobile,Paid Search,gift purchase for a family member,NaN
HORD002984,SRC-030-H-002984,CUS00397,2018-02-01 08:59:00,Store,Bank Transfer,AUD,Nickolson,Completed,4139.67,12.03,NaN,5.0,376.33,3944.72,Summer,False,-37.868818,144.985748,Desktop,Store,call before delivery,NaN
HORD002985,SRC-030-H-002985,CUS00107,2018-07-20 16:29:00,Store,PayPal,AUD,Nickolson,Completed,4781.24,29.14,B2SAVE-34,15.0,434.66,4093.19,Winter,True,-37.877269,144.934148,Mobile,Social,call before delivery,B2SAVE-34
HORD002986,SRC-030-H-002986,CUS00410,2018-02-07 11:09:00,Store,Gift Card,AUD,Bakers,Completed,4334.77,13.25,B2SAVE-35,20.0,394.07,3481.07,Summer,False,-37.873085,145.025366,Tablet,Referral,no special instruction,B2SAVE-35
HORD002987,SRC-030-H-002987,CUS00463,2018-01-14 18:28:00,Web,Bank Transfer,AUD,Bakers,Completed,1574.75,8.89,NaN,0.0,143.16,1583.64,Summer,False,-37.819695,145.002805,Desktop,Referral,call before delivery,NaN
HORD002988,SRC-030-H-002988,CUS00433,2018-06-08 21:56:00,Mobile,Card,AUD,Nickolson,Completed,5609.2,11.82,NaN,0.0,509.93,5621.02,Winter,False,-37.799316,144.968672,Mobile,Referral,please use minimal packaging,NaN
HORD002989,SRC-030-H-002989,CUS00327,2018-01-07 20:11:00,Store,Gift Card,AUD,Thompson,Completed,5157.31,9.58,NaN,10.0,468.85,4651.16,Summer,False,-37.828536,144.931095,Mobile,Store,no special instruction,NaN
HORD002990,SRC-030-H-002990,CUS00081,2018-05-30 12:36:00,Store,PayPal,AUD,Thompson,Completed,6034.36,12.76,B2SAVE-39,20.0,548.58,4840.25,Autumn,False,-37.747118,144.933655,Desktop,Paid Search,please use minimal packaging,B2SAVE-39
HORD002991,SRC-030-H-002991,CUS00024,2018-02-25 19:19:00,Web,Bank Transfer,AUD,Thompson,Completed,631.56,20.88,B2SAVE-40,20.0,57.41,526.13,Summer,True,-37.776416,144.956197,Desktop,Organic,no special instruction,B2SAVE-40
HORD002992,SRC-030-H-002992,CUS00273,2018-11-22 15:11:00,Web,PayPal,AUD,Thompson,Completed,1927.99,13.12,NaN,5.0,175.27,1844.71,Spring,False,-37.759573,144.890898,Desktop,Organic,gift purchase for a family member,NaN
HORD002993,SRC-030-H-002993,CUS00166,2018-06-27 20:11:00,Mobile,Bank Transfer,AUD,Bakers,Completed,1308.04,27.27,NaN,0.0,118.91,1335.31,Winter,True,-37.828865,145.047196,Desktop,Paid Search,no special instruction,NaN
HORD002994,SRC-030-H-002994,CUS00250,2018-05-02 15:22:00,Web,PayPal,AUD,Bakers,Completed,3468.79,21.6,NaN,10.0,315.34,3143.51,Autumn,True,-37.787581,145.039462,Mobile,Organic,call before delivery,NaN
HORD002995,SRC-030-H-002995,CUS00172,2018-09-30 12:15:00,Mobile,PayPal,AUD,Nickolson,Completed,3569.85,12.97,NaN,10.0,324.53,3225.83,Spring,False,-37.882957,144.944216,Tablet,Store,no special instruction,NaN
HORD002996,SRC-030-H-002996,CUS00227,2018-03-30 16:31:00,Store,Bank Transfer,AUD,Thompson,Completed,2399.74,11.58,NaN,0.0,218.16,2411.32,Autumn,False,-37.819679,144.880758,Tablet,Organic,no special instruction,NaN
HORD002997,SRC-030-H-002997,CUS00397,2018-04-13 18:26:00,Store,PayPal,AUD,Nickolson,Completed,8929.59,11.49,B2SAVE-46,15.0,811.78,7601.64,Autumn,False,-37.868818,144.985748,Desktop,Store,please use minimal packaging,B2SAVE-46
HORD002998,SRC-030-H-002998,CUS00239,2018-09-21 21:09:00,Web,PayPal,AUD,Thompson,Completed,6777.76,11.4,NaN,0.0,616.16,6789.16,Spring,False,-37.849153,144.907378,Tablet,Referral,please leave at reception,NaN
HORD002999,SRC-030-H-002999,CUS00147,2018-03-07 16:05:00,Store,PayPal,AUD,Thompson,Completed,8308.51,8.5,NaN,10.0,755.32,7486.16,Autumn,False,-37.795735,144.942484,Desktop,Social,gift purchase for a family member,NaN
HORD003000,SRC-030-H-003000,CUS00202,2018-08-08 14:48:00,Web,Bank Transfer,AUD,Bakers,Completed,3584.01,17.03,NaN,0.0,325.82,3601.04,Winter,False,-37.879227,145.029633,Tablet,Organic,please leave at reception,NaN
HORD003001,SRC-030-H-003001,CUS00039,2018-01-09 19:10:00,Web,Bank Transfer,AUD,Bakers,Completed,13353.1,13.67,NaN,10.0,1213.92,12031.46,Summer,False,-37.758532,145.060452,Desktop,Store,gift purchase for a family member,NaN
HORD003002,SRC-030-H-003002,CUS00176,2018-08-03 12:38:00,Web,Card,AUD,Thompson,Completed,1207.85,15.98,NaN,0.0,109.8,1223.83,Winter,False,-37.778277,144.879866,Tablet,Paid Search,no special instruction,NaN
HORD003003,SRC-030-H-003003,CUS00057,2018-09-27 21:07:00,Mobile,Bank Transfer,AUD,Thompson,Completed,6734.74,13.45,NaN,10.0,612.25,6074.72,Spring,False,-37.867761,144.885836,Tablet,Referral,please use minimal packaging,NaN
HORD003004,SRC-030-H-003004,CUS00109,2018-03-12 20:50:00,Web,Gift Card,AUD,Bakers,Completed,1946.78,18.65,B2SAVE-53,15.0,176.98,1673.41,Autumn,True,-37.817443,144.99507,Desktop,Organic,gift purchase for a family member,B2SAVE-53
HORD003005,SRC-030-H-003005,CUS00302,2018-07-20 13:07:00,Mobile,PayPal,AUD,Thompson,Completed,4852.89,30.32,NaN,0.0,441.17,4883.21,Winter,True,-37.885426,144.913299,Desktop,Organic,gift purchase for a family member,NaN
